player,season,quintile,home,cmp%,attempts,ny/a,carries,ypc,td:to
Chad Henne,1.33500985319166,-1.301913583251167,0.9989115143192981,-4.926824061748482,-2.866828684094321,-2.728603445926587,0.02635263625448414,-0.9024345166664808,-0.17295081541063514
Case Keenum,1.33500985319166,-1.301913583251167,0.9989115143192981,1.1364520906826785,0.11685978756045612,2.207610894983965,1.2393268364251688,-0.08348617219688392,1.5576315673628631
DeShone Kizer,1.33500985319166,-1.301913583251167,-1.0009749073945502,-1.1804934347995266,1.4643320005658391,-0.5673375124486435,1.643651569815397,0.5892213964745705,-0.749811609668468
Ryan Mallett,1.33500985319166,-1.301913583251167,-1.0009749073945502,0.4088589523909388,-2.193092577591629,-0.9628031938935436,-1.1866215639162006,-0.6976974305490814,0.4039099788471976
Eli Manning,1.33500985319166,-1.301913583251167,-1.0009749073945502,1.0332473902157646,1.4643320005658391,0.7090715128185932,-1.1866215639162006,-0.6976974305490814,0.4039099788471976
Marcus Mariota,1.33500985319166,-1.301913583251167,0.9989115143192981,0.07537876400722532,0.020611772345785886,0.3753423096002469,1.643651569815397,0.09200275876088683,0.9807707731050304
Josh McCown,1.33500985319166,-1.301913583251167,0.9989115143192981,1.3368038244151863,-0.8456203645862462,1.385711141310404,0.4306773696447124,-0.3394075298436329,-0.749811609668468
Cam Newton,1.33500985319166,-1.301913583251167,0.9989115143192981,0.3062496636574888,-0.5568763189422355,-0.6832181539883116,0.02635263625448414,0.3942336954103808,-2.4803939924419667
Philip Rivers,1.33500985319166,-1.301913583251167,0.9989115143192981,-0.925061801143916,0.7905958940631478,-0.3531816783107071,-1.1866215639162006,-0.6976974305490814,-1.9035331981841332
Aaron Rodgers,1.33500985319166,-1.301913583251167,0.9989115143192981,0.4088589523909388,0.9830919244924882,-0.15347807837839894,0.4306773696447124,0.4795408146259638,0.9807707731050304
Ben Roethlisberger,1.33500985319166,-1.301913583251167,-1.0009749073945502,-0.4120153574766641,0.6943478788484775,-0.500331699313461,-0.7822968305259723,0.5307250861553136,-0.17295081541063514
Matt Ryan,1.33500985319166,-1.301913583251167,-1.0009749073945502,0.5613070385092084,0.30935581798979656,0.5763064852433658,-0.7822968305259723,-0.9024345166664808,-0.749811609668468
Trevor Siemian,1.33500985319166,-1.301913583251167,-1.0009749073945502,-0.12470934902300315,0.7905958940631478,-0.11070190948224956,0.02635263625448414,0.12125091392051525,-1.9035331981841332
Alex Smith,1.33500985319166,-1.301913583251167,-1.0009749073945502,1.1710993829822849,-1.0381163950155867,-0.6571839195032091,-0.3779720971357441,0.22361945697921484,0.9807707731050304
Matthew Stafford,1.33500985319166,-1.301913583251167,0.9989115143192981,-0.4804215499656308,1.271835970136499,-0.3522871493076511,-0.3779720971357441,1.2473048875662107,0.4039099788471976
Tyrod Taylor,1.33500985319166,-1.301913583251167,0.9989115143192981,1.2297332622585426,-0.5568763189422355,0.17025196782765895,2.0479763032056253,-0.36499966560830777,0.9807707731050304
Deshaun Watson,1.33500985319166,-1.301913583251167,-1.0009749073945502,0.4088589523909388,0.11685978756045612,0.9543513654566178,2.0479763032056253,0.3515801358025893,-1.3266724039263007
Carson Wentz,1.33500985319166,-1.301913583251167,0.9989115143192981,0.4949183558448004,-0.07563624286888435,-0.6382075593286459,1.2393268364251688,0.05300521854804883,0.4039099788471976
Russell Wilson,1.33500985319166,-1.301913583251167,-1.0009749073945502,-0.1900442430736898,1.6568280309951795,0.4851530127735519,1.643651569815397,0.06275460360125837,0.9807707731050304
Jameis Winston,1.33500985319166,-1.301913583251167,-1.0009749073945502,0.6756431030979098,0.7905958940631478,0.59278274242128,-0.7822968305259723,0.12125091392051525,-1.9035331981841332
Jared Goff,1.33500985319166,-1.301913583251167,-1.0009749073945502,1.3616594906301214,-0.3643802885128951,1.8750900683024188,-0.7822968305259723,-0.9024345166664808,1.5576315673628631
Brian Hoyer,1.33500985319166,-1.301913583251167,0.9989115143192981,0.04833982981395106,0.501851848419137,0.5876555639891282,-0.7822968305259723,1.1449363445075111,0.9807707731050304
Eli Manning,1.33500985319166,-1.301913583251167,0.9989115143192981,0.575599046582796,0.020611772345785886,-0.24693822685312056,-1.1866215639162006,-0.6976974305490814,-0.749811609668468
Matthew Stafford,1.33500985319166,-1.301913583251167,-1.0009749073945502,0.7899791676866121,-1.0381163950155867,-0.5397468835106272,0.02635263625448414,0.8719535630176456,0.4039099788471976
Blake Bortles,1.33500985319166,-1.301913583251167,0.9989115143192981,-0.21886846103722787,0.21310780277512634,-0.14121557662816953,0.4306773696447124,0.7866464438020626,-1.3266724039263007
Tom Brady,1.33500985319166,-1.301913583251167,-1.0009749073945502,1.2297332622585426,0.6943478788484775,1.9658411265515041,-0.3779720971357441,0.22361945697921484,1.5576315673628631
Drew Brees,1.33500985319166,-1.301913583251167,0.9989115143192981,-0.12470934902300315,1.271835970136499,0.6110622481359078,-1.1866215639162006,-0.6976974305490814,0.4039099788471976
Jacoby Brissett,1.33500985319166,-1.301913583251167,0.9989115143192981,-0.6005945908246267,0.501851848419137,-0.6828592514980613,1.2393268364251688,0.05300521854804883,-1.3266724039263007
Derek Carr,1.33500985319166,-1.301913583251167,0.9989115143192981,1.647499652101876,-0.3643802885128951,0.897593500212698,-1.1866215639162006,-0.6976974305490814,1.5576315673628631
Kirk Cousins,1.33500985319166,-1.301913583251167,-1.0009749073945502,0.4088589523909388,-0.4606283037275653,-0.3539065552614597,0.02635263625448414,-0.21997756294181667,-0.749811609668468
Tony Romo,0.42468810612182634,0.36010781096805283,-1.0009749073945502,-1.5930979120013256,-0.7199820671134792,-1.1086526983385576,-1.1335856933717312,-0.8080369966175669,0.41761149879971293
Matt Ryan,0.42468810612182634,0.36010781096805283,0.9989115143192981,0.2534460931139385,0.3170163253985821,-0.9207458793683329,0.029334934763778676,0.37876534800076384,-0.12139869151154448
Matthew Stafford,0.42468810612182634,0.36010781096805283,-1.0009749073945502,-0.7819375097542633,0.2305997926892437,-0.009785834307807894,-0.3583052746147246,-0.9267172310794001,0.41761149879971293
Seneca Wallace,0.42468810612182634,0.36010781096805283,0.9989115143192981,3.254080101426244,-2.3618961885909098,-0.5841166017818644,-1.1335856933717312,-0.8080369966175669,-0.12139869151154448
Russell Wilson,0.42468810612182634,0.36010781096805283,-1.0009749073945502,1.0169210183058268,-0.5471490016948023,1.8524381693201941,0.029334934763778676,0.7743661295402074,0.9566216891109706
Matt Cassel,0.42468810612182634,0.36010781096805283,0.9989115143192981,0.4842640937533466,-2.275479655881571,0.7103031203661038,-0.7459454839932279,-1.045397465541233,-0.12139869151154448
Robert Griffin,0.42468810612182634,0.36010781096805283,-1.0009749073945502,0.33454430955481235,0.40343285810792057,-0.17183370606185158,1.5798957722777918,0.6839430937597631,1.495631879422228
Christian Ponder,0.42468810612182634,0.36010781096805283,0.9989115143192981,1.6713280970417317,-0.9792316652414944,0.6410828143688863,-0.3583052746147246,0.7348060513862631,-0.12139869151154448
Josh McCown,0.42468810612182634,-0.47090288614155706,-1.0009749073945502,-0.5966397141190027,0.7490989889452743,0.07940947427717825,-0.7459454839932279,3.9391723818557565,0.9566216891109706
Aaron Rodgers,0.42468810612182634,-0.47090288614155706,0.9989115143192981,-0.9006439100831014,-2.621145786718925,0.7864454569630431,-0.7459454839932279,1.3282072236954283,-0.12139869151154448
Seneca Wallace,0.42468810612182634,-0.47090288614155706,0.9989115143192981,-0.24463485563425724,-1.1520647306601717,-1.1005602760915398,-1.1335856933717312,-0.8080369966175669,-0.660408881822802
Tom Brady,0.42468810612182634,0.36010781096805283,0.9989115143192981,0.7360655489963379,0.057766727270566774,2.3727441360659447,-0.7459454839932279,-1.045397465541233,2.034642069733485
Drew Brees,0.42468810612182634,-0.47090288614155706,-1.0009749073945502,-0.1674573198167462,1.6132643160386588,0.2864920015718189,-0.7459454839932279,-1.045397465541233,-0.660408881822802
Jason Campbell,0.42468810612182634,0.36010781096805283,0.9989115143192981,0.4051264935341213,0.2305997926892437,0.14438034836182528,0.4169751441422819,0.37876534800076384,1.495631879422228
Kellen Clemens,0.42468810612182634,0.36010781096805283,0.9989115143192981,-0.3071119084389095,0.2305997926892437,-0.3618632949583657,-0.7459454839932279,2.9897305061610915,-0.12139869151154448
Joe Flacco,0.42468810612182634,-0.47090288614155706,-1.0009749073945502,-0.191300786166872,0.7490989889452743,-0.6536378656312438,0.029334934763778676,1.1699669110796511,0.41761149879971293
Nick Foles,0.42468810612182634,0.36010781096805283,-1.0009749073945502,1.473484096493667,-0.3743159362761255,3.5118159875707327,0.4169751441422819,-0.2146358243084016,3.6516726406672575
Mike Glennon,0.42468810612182634,-0.47090288614155706,-1.0009749073945502,1.086398008464846,-0.8063985998228177,-0.35568959199104644,0.4169751441422819,-0.036615472615651935,0.9566216891109706
Robert Griffin,0.42468810612182634,-0.47090288614155706,0.9989115143192981,0.9170478449522372,-0.028649805438771683,1.2861295408804574,1.1922555628992886,-0.1355156680005128,-0.660408881822802
Case Keenum,0.42468810612182634,-0.47090288614155706,0.9989115143192981,-0.1674573198167462,0.14418325997990522,1.5696237762458471,0.029334934763778676,1.2490870673875396,1.495631879422228
Jake Locker,0.42468810612182634,-0.47090288614155706,-1.0009749073945502,-0.1452395443541293,-0.8928151325321562,0.030879193808799114,0.029334934763778676,-0.016835433538679726,-0.660408881822802
Andrew Luck,0.42468810612182634,-0.47090288614155706,-1.0009749073945502,-1.316116311234036,0.6626824562359359,-0.3245404542922985,-1.1335856933717312,-0.8080369966175669,1.495631879422228
Cam Newton,0.42468810612182634,-0.47090288614155706,0.9989115143192981,0.10996463325700942,0.40343285810792057,0.04105205659300565,0.8046153535207853,0.23634906664656424,-0.12139869151154448
Christian Ponder,0.42468810612182634,-0.47090288614155706,-1.0009749073945502,0.5591239858526144,0.40343285810792057,-0.2444046385032121,0.4169751441422819,0.9128264030790126,-0.660408881822802
Philip Rivers,0.42468810612182634,-0.47090288614155706,-1.0009749073945502,0.18319713639759755,1.1811816524919665,0.4462350168490589,-0.3583052746147246,0.8534862858480962,-0.12139869151154448
Ben Roethlisberger,0.42468810612182634,-0.47090288614155706,-1.0009749073945502,-0.2081899081648769,1.3540147179106434,0.3295914373814073,-0.3583052746147246,-0.9267172310794001,0.41761149879971293
Tony Romo,0.42468810612182634,0.36010781096805283,0.9989115143192981,0.4842640937533466,1.6132643160386588,-0.21186517841904995,-0.7459454839932279,1.0908467547717624,0.41761149879971293
Matt Ryan,0.42468810612182634,-0.47090288614155706,-1.0009749073945502,1.0997787621251016,-0.4607324689854639,0.5743346621572836,-0.3583052746147246,-0.5706765276939008,-1.1994190721340594
Alex Smith,0.42468810612182634,0.36010781096805283,-1.0009749073945502,0.38875319693703997,-0.287899403566787,-1.1736056593065558,0.4169751441422819,-0.3926561760011512,-0.660408881822802
Geno Smith,0.42468810612182634,0.36010781096805283,0.9989115143192981,-1.5566529645319456,-1.1520647306601717,-0.366567068647752,1.1922555628992886,-0.09595558984656848,0.41761149879971293
Brandon Weeden,0.42468810612182634,0.36010781096805283,0.9989115143192981,-0.9006439100831014,-2.621145786718925,-3.3252407192716795,-1.1335856933717312,-0.8080369966175669,-0.12139869151154448
Russell Wilson,0.42468810612182634,0.36010781096805283,0.9989115143192981,1.0169210183058268,-0.5471490016948023,0.9445872329720711,1.1922555628992886,0.6161258169244299,0.41761149879971293
Andy Dalton,0.42468810612182634,0.36010781096805283,-1.0009749073945502,-0.03834270014719976,1.7860973814573355,-0.4895950804891122,0.8046153535207853,-0.2383718712007682,-2.2774394527565747
Ryan Tannehill,0.42468810612182634,-0.47090288614155706,0.9989115143192981,0.8799520948494752,-0.3743159362761255,-0.097788129323994,-0.7459454839932279,-0.5706765276939008,0.41761149879971293
Kellen Clemens,0.42468810612182634,-0.47090288614155706,0.9989115143192981,-1.0346672652930802,-0.11506633814811013,-1.0006599725768854,-0.3583052746147246,0.4974455824625969,-1.7384292624453168
Russell Wilson,0.42468810612182634,-0.47090288614155706,-1.0009749073945502,-0.4390079088042851,-1.23848126336951,-1.2054380684128891,0.029334934763778676,0.4578855043086525,0.9566216891109706
Tom Brady,0.42468810612182634,-0.47090288614155706,0.9989115143192981,-0.1452395443541293,-0.8928151325321562,-1.0409706213635002,0.4169751441422819,-0.5113364104629843,-0.12139869151154448
Drew Brees,0.42468810612182634,-0.47090288614155706,0.9989115143192981,1.2989158607159632,0.14418325997990522,0.8465578279606271,0.4169751441422819,-0.8673771138484835,2.573652260044743
Jason Campbell,0.42468810612182634,-0.47090288614155706,-1.0009749073945502,0.022628092474531274,0.3170163253985821,0.6259291798127385,0.029334934763778676,0.5370056606165413,0.9566216891109706
Kirk Cousins,0.42468810612182634,-0.47090288614155706,-1.0009749073945502,-0.4390079088042851,-2.016230057753556,-0.4318319285879859,-0.7459454839932279,-0.5706765276939008,-1.1994190721340594
Andy Dalton,0.42468810612182634,-0.47090288614155706,0.9989115143192981,0.20728249298605708,-0.20148287085744854,1.89173743982184,-1.1335856933717312,-0.8080369966175669,2.034642069733485
Robert Griffin,0.42468810612182634,-0.47090288614155706,-1.0009749073945502,-0.9006439100831014,-0.20148287085744854,-1.4009162125490315,0.8046153535207853,-0.4757323401244343,-1.7384292624453168
Chad Henne,0.42468810612182634,-0.47090288614155706,0.9989115143192981,0.2996096932418209,1.094765119782628,-0.5536596671430888,-0.7459454839932279,-0.5706765276939008,0.41761149879971293
Colin Kaepernick,0.42468810612182634,-0.47090288614155706,-1.0009749073945502,0.1380370927942349,-1.4113143287881869,1.814367001021724,1.5798957722777918,1.023029477936429,1.495631879422228
Eli Manning,0.42468810612182634,-0.47090288614155706,-1.0009749073945502,0.2712013239323554,0.5762659235265974,-0.1615266336688513,-0.7459454839932279,-1.045397465541233,-0.12139869151154448
Peyton Manning,0.42468810612182634,-0.47090288614155706,0.9989115143192981,0.6101648213748418,1.0083485870732896,0.4984287924441859,0.4169751441422819,-0.9860573483103164,-0.12139869151154448
Colt McCoy,0.42468810612182634,-0.47090288614155706,-1.0009749073945502,3.254080101426244,-2.707562319428264,3.0707155548712226,-1.1335856933717312,-0.8080369966175669,-0.12139869151154448
Carson Palmer,0.42468810612182634,-0.47090288614155706,0.9989115143192981,0.945900095032163,-1.23848126336951,0.3295914373814073,-0.7459454839932279,1.3282072236954283,0.41761149879971293
Christian Ponder,0.42468810612182634,-0.47090288614155706,0.9989115143192981,0.4842640937533466,-0.9792316652414944,-0.35568959199104644,0.8046153535207853,0.995902567202296,0.41761149879971293
Aaron Rodgers,0.42468810612182634,-0.47090288614155706,-1.0009749073945502,1.821416649181642,-0.287899403566787,1.2875111558590313,1.1922555628992886,0.41832542615470825,0.9566216891109706
Ben Roethlisberger,0.42468810612182634,-0.47090288614155706,-1.0009749073945502,0.2996096932418209,1.094765119782628,-0.6663503253065587,-0.7459454839932279,-0.5706765276939008,-0.660408881822802
Tony Romo,0.42468810612182634,-0.47090288614155706,-1.0009749073945502,-1.177625510850391,-0.20148287085744854,0.2686775681038557,0.029334934763778676,-0.3333160587702346,1.495631879422228
Matt Ryan,0.42468810612182634,-0.47090288614155706,-1.0009749073945502,-0.4238723022049801,2.477429643132043,-1.0058280044726051,-0.7459454839932279,2.2776490993900933,-1.7384292624453168
Alex Smith,0.42468810612182634,-0.47090288614155706,0.9989115143192981,0.4842640937533466,0.3170163253985821,-0.7472787516324485,1.1922555628992886,0.7743661295402074,0.9566216891109706
Geno Smith,0.42468810612182634,-0.47090288614155706,-1.0009749073945502,0.4842640937533466,-0.20148287085744854,-1.0548146825629436,-0.3583052746147246,0.14140487907709767,-1.1994190721340594
Matthew Stafford,0.42468810612182634,-0.47090288614155706,0.9989115143192981,0.6573775942329031,1.3540147179106434,1.6069179819259811,0.029334934763778676,0.14140487907709767,-0.12139869151154448
Ryan Tannehill,0.42468810612182634,-0.47090288614155706,-1.0009749073945502,-0.7027999095350371,0.8355155216546127,-1.488306848870519,-0.7459454839932279,2.0402886304664265,-0.660408881822802
Michael Vick,0.42468810612182634,-0.47090288614155706,0.9989115143192981,0.4842640937533466,-2.016230057753556,-2.046049464443099,-0.7459454839932279,-0.5706765276939008,-1.1994190721340594
Mike Glennon,0.42468810612182634,-0.47090288614155706,0.9989115143192981,-0.1674573198167462,1.6132643160386588,-0.7617820538413896,0.029334934763778676,-0.6497966840017895,-0.660408881822802
Cam Newton,0.42468810612182634,-0.47090288614155706,-1.0009749073945502,0.9170478449522372,-0.028649805438771683,-0.3230571620209297,3.1304566097918047,0.27087422576273384,1.495631879422228
Josh Freeman,0.42468810612182634,-0.47090288614155706,-1.0009749073945502,-1.919727158189167,1.7860973814573355,-1.379381006238786,-1.1335856933717312,-0.8080369966175669,-0.660408881822802
Eli Manning,0.42468810612182634,-0.47090288614155706,0.9989115143192981,-0.15492421570962908,0.5762659235265974,-0.7178299733667335,0.029334934763778676,-0.41243621507812334,-0.12139869151154448
Sam Bradford,0.42468810612182634,-0.47090288614155706,-1.0009749073945502,0.7612456945206363,-0.20148287085744854,0.6579552639557081,-0.7459454839932279,-0.5706765276939008,-0.12139869151154448
Tom Brady,0.42468810612182634,-0.47090288614155706,-1.0009749073945502,-1.0812840844965508,1.1811816524919665,-0.9952852194053368,-1.1335856933717312,-0.8080369966175669,-1.7384292624453168
Kellen Clemens,0.42468810612182634,-0.47090288614155706,-1.0009749073945502,-0.9006439100831014,-2.448312721300248,-2.3353903435114685,-1.1335856933717312,-0.8080369966175669,-1.1994190721340594
Jay Cutler,0.42468810612182634,-0.47090288614155706,-1.0009749073945502,-1.9393249129604375,-2.102646590462894,-1.7516324296016004,-1.1335856933717312,-0.8080369966175669,-0.660408881822802
Andy Dalton,0.42468810612182634,-0.47090288614155706,-1.0009749073945502,0.8101248005383941,0.14418325997990522,1.8828951039589692,-0.7459454839932279,0.6161258169244299,1.495631879422228
Joe Flacco,0.42468810612182634,-0.47090288614155706,-1.0009749073945502,0.8101248005383941,0.14418325997990522,-0.1925274421404624,-0.3583052746147246,0.8534862858480962,0.41761149879971293
Nick Foles,0.42468810612182634,-0.47090288614155706,0.9989115143192981,-1.9035083266543233,-0.287899403566787,-1.9404019724148456,0.029334934763778676,1.1699669110796511,-0.12139869151154448
Mike Glennon,0.42468810612182634,-0.47090288614155706,-1.0009749073945502,-0.1452395443541293,1.0083485870732896,-0.6715992863826031,-0.7459454839932279,2.2776490993900933,0.41761149879971293
Robert Griffin,0.42468810612182634,-0.47090288614155706,0.9989115143192981,0.10222050648812002,-0.287899403566787,1.5478688229324362,3.1304566097918047,1.0045338569813385,-0.12139869151154448
Chad Henne,0.42468810612182634,-0.47090288614155706,0.9989115143192981,0.2534460931139385,0.3170163253985821,0.12291938090400055,0.4169751441422819,-0.5113364104629843,-0.660408881822802
Colin Kaepernick,0.42468810612182634,-0.47090288614155706,-1.0009749073945502,0.08857609265721908,-0.9792316652414944,1.0248040758752013,3.1304566097918047,0.6592822658196421,0.41761149879971293
Case Keenum,0.42468810612182634,-0.47090288614155706,-1.0009749073945502,-0.06969910778123255,-0.6335655344041408,0.4971045778946736,0.029334934763778676,-0.016835433538679726,-0.660408881822802
Jake Locker,0.42468810612182634,-0.47090288614155706,0.9989115143192981,0.011368677809193772,0.7490989889452743,0.2257609783855809,0.029334934763778676,1.4864475363112055,0.41761149879971293
Andrew Luck,0.42468810612182634,-0.47090288614155706,0.9989115143192981,-0.4633045404505383,0.489849390817259,-0.4356390454178327,0.4169751441422819,0.9128264030790126,2.034642069733485
Peyton Manning,0.42468810612182634,-0.47090288614155706,-1.0009749073945502,-0.13753133654056868,1.440431250619982,0.2778721144099012,-0.7459454839932279,-1.045397465541233,0.41761149879971293
Josh McCown,0.42468810612182634,-0.47090288614155706,-1.0009749073945502,0.7612456945206363,-1.065648197950833,1.417339103051969,0.4169751441422819,1.1501868720026789,0.41761149879971293
Cam Newton,0.42468810612182634,-0.47090288614155706,0.9989115143192981,2.2764979810711035,-1.3248977960788484,1.4597040121359801,2.742816400413301,-0.19089977741603487,-0.12139869151154448
Philip Rivers,0.42468810612182634,-0.47090288614155706,-1.0009749073945502,1.9757034825002917,-0.5471490016948023,1.8016766115889,-0.3583052746147246,-0.3333160587702346,0.41761149879971293
Aaron Rodgers,0.42468810612182634,-0.47090288614155706,0.9989115143192981,0.7150820943927548,0.3170163253985821,0.25550700177357444,0.4169751441422819,-0.09595558984656848,1.495631879422228
Ben Roethlisberger,0.42468810612182634,-0.47090288614155706,0.9989115143192981,1.086398008464846,-0.8063985998228177,-0.3205469751001515,0.029334934763778676,1.1699669110796511,0.41761149879971293
Tony Romo,0.42468810612182634,-0.47090288614155706,-1.0009749073945502,-0.10505846107067383,1.267598185201305,-0.12726258220022854,0.4169751441422819,-0.6893567621557338,-1.1994190721340594
Matt Ryan,0.42468810612182634,-0.47090288614155706,0.9989115143192981,1.3365151730373157,-0.5471490016948023,1.9285805059171328,0.029334934763778676,-1.7574788723122314,1.495631879422228
Alex Smith,0.42468810612182634,-0.47090288614155706,0.9989115143192981,0.565729270449609,0.14418325997990522,0.06309325929211987,1.1922555628992886,0.2996451916928752,-0.12139869151154448
Geno Smith,0.42468810612182634,-0.47090288614155706,0.9989115143192981,-0.7747431824616062,0.057766727270566774,-0.3248210771544495,1.1922555628992886,0.4578855043086525,-0.660408881822802
Matthew Stafford,0.42468810612182634,-0.47090288614155706,0.9989115143192981,-0.4933180266017926,1.6132643160386588,0.3295914373814073,-1.1335856933717312,-0.8080369966175669,1.495631879422228
Philip Rivers,1.7901707267265772,-1.301913583251167,-1.0009749073945502,-0.5628411800009854,0.3617536982604994,0.4654766354745044,-0.6957917502979027,2.8322130785057733,-0.6757613355382628
Aaron Rodgers,1.7901707267265772,-1.301913583251167,0.9989115143192981,-0.04236731239390773,0.18528847959684125,-0.5303921770081016,-0.6957917502979027,-0.8205736566513454,0.3719306575443152
Ben Roethlisberger,1.7901707267265772,-1.301913583251167,0.9989115143192981,-0.9712129838157698,-1.4911310977079115,-0.9592410438842252,-1.0410978298502118,-0.8205736566513454,-0.1519153389969738
Josh Rosen,1.7901707267265772,-1.301913583251167,0.9989115143192981,-2.1509537503918126,-1.2264332697124245,-1.2155830357387505,-1.0410978298502118,-0.8205736566513454,-0.6757613355382628
Matt Ryan,1.7901707267265772,-1.301913583251167,0.9989115143192981,-0.19878879675524794,0.9793819635833032,0.17649028537861922,-0.3504856707455937,-0.3639753147567056,-0.1519153389969738
Matthew Stafford,1.7901707267265772,-1.301913583251167,0.9989115143192981,0.6622742314433661,-0.16764195773047516,0.6320139621561282,0.3401264883590244,0.1687227507870409,-0.1519153389969738
Mitchell Trubisky,1.7901707267265772,-1.301913583251167,-1.0009749073945502,-0.4872167718871371,-0.4323397857259625,-0.8802425684070445,-0.6957917502979027,1.6146175001200669,-0.1519153389969738
Deshaun Watson,1.7901707267265772,-1.301913583251167,0.9989115143192981,-0.8210072628724009,-0.2558745670623043,-0.9992532587363038,0.3401264883590244,-0.4400750384058122,-0.6757613355382628
Carson Wentz,1.7901707267265772,-1.301913583251167,-1.0009749073945502,-0.5786695444899306,0.9793819635833032,-0.8046788092549588,-0.005179591193284679,-0.5161747620549189,-0.1519153389969738
Russell Wilson,1.7901707267265772,-1.301913583251167,-1.0009749073945502,1.4401252863286698,0.27352108892867033,0.16844049067465056,1.0307386474636424,0.2955556235355519,0.8957766540856039
Cam Newton,1.7901707267265772,-1.301913583251167,0.9989115143192981,-1.3235337557344071,1.685242838237936,-0.33101507223235965,-0.3504856707455937,-0.8205736566513454,-0.6757613355382628
Jameis Winston,1.7901707267265772,-1.301913583251167,-1.0009749073945502,-0.10001980234423034,-0.6088050043896207,0.05645364082238347,0.3401264883590244,-0.13567614380938564,0.3719306575443152
Drew Brees,1.7901707267265772,-1.301913583251167,0.9989115143192981,0.7509130725814591,0.9793819635833032,0.6566368636035611,-1.0410978298502118,-0.8205736566513454,0.3719306575443152
Derek Carr,1.7901707267265772,-1.301913583251167,0.9989115143192981,1.5837285579998022,-0.5205723950577915,1.3612306588685654,-0.3504856707455937,-0.5161747620549189,0.3719306575443152
Joe Flacco,1.7901707267265772,-1.301913583251167,-1.0009749073945502,0.20560038631715594,-0.07940934839864608,0.2894659508433112,-0.6957917502979027,-0.5161747620549189,-0.1519153389969738
Deshaun Watson,1.7901707267265772,-1.301913583251167,-1.0009749073945502,0.11777849302365408,-0.16764195773047516,-0.045115827648277394,0.3401264883590244,2.22341528931292,1.419622650626893
Josh Allen,1.7901707267265772,-1.301913583251167,-1.0009749073945502,-0.029382517360051288,0.44998630759232855,-0.09857344263283582,2.4119629656728785,0.3361421428150755,-1.1996073320795515
Tom Brady,1.7901707267265772,-1.301913583251167,0.9989115143192981,0.11777849302365408,0.3617536982604994,0.9815593401362402,-1.0410978298502118,-0.8205736566513454,1.419622650626893
Jacoby Brissett,1.7901707267265772,-1.301913583251167,-1.0009749073945502,1.0252713903898412,-0.4323397857259625,-0.26226434644762125,-0.005179591193284679,0.09262302713793427,0.3719306575443152
Kirk Cousins,1.7901707267265772,-1.301913583251167,0.9989115143192981,1.206769969863079,-1.9322941443670567,0.8967101527160325,1.0307386474636424,-0.6176410602537278,-0.1519153389969738
Andy Dalton,1.7901707267265772,-1.301913583251167,-1.0009749073945502,0.2779242984412168,1.685242838237936,0.17978799539390036,-1.0410978298502118,-0.8205736566513454,-0.1519153389969738
Sam Darnold,1.7901707267265772,-1.301913583251167,0.9989115143192981,0.25058233166260896,0.8029167449196449,-1.286520442289688,-0.6957917502979027,-0.8205736566513454,-0.1519153389969738
Ryan Fitzpatrick,1.7901707267265772,-1.301913583251167,0.9989115143192981,-1.384278716410034,-0.2558745670623043,-0.3268891917926913,-0.6957917502979027,1.6146175001200669,-0.1519153389969738
Nick Foles,1.7901707267265772,-1.301913583251167,0.9989115143192981,-0.22253134348866568,-2.1087593630307158,1.1229330597643226,-1.0410978298502118,-0.8205736566513454,0.3719306575443152
Jimmy Garoppolo,1.7901707267265772,-1.301913583251167,-1.0009749073945502,0.11777849302365408,-0.4323397857259625,-0.3933540052619717,-0.3504856707455937,-1.124972551247772,-0.1519153389969738
Jared Goff,1.7901707267265772,-1.301913583251167,-1.0009749073945502,-0.5104858205375518,0.6264515262559868,-0.827200734872366,0.3401264883590244,-0.8205736566513454,-0.6757613355382628
Robert Griffin,1.7901707267265772,-1.301913583251167,-1.0009749073945502,2.8402571851222147,-2.285224581694373,1.0382918360387716,0.3401264883590244,-0.13567614380938564,0.3719306575443152
Lamar Jackson,1.7901707267265772,-1.301913583251167,-1.0009749073945502,1.6151417736778624,-1.049968051048766,3.5630186237380563,-0.005179591193284679,-0.21177586745849228,2.4673146437094706
Case Keenum,1.7901707267265772,-1.301913583251167,-1.0009749073945502,0.24152752448267945,1.0676145729151325,0.6545849551496082,-1.0410978298502118,-0.8205736566513454,1.419622650626893
Patrick Mahomes,1.7901707267265772,-1.301913583251167,-1.0009749073945502,0.8602726817778071,0.09705587026501214,1.9678063656793652,-0.6957917502979027,-0.21177586745849228,1.419622650626893
Eli Manning,1.7901707267265772,-1.301913583251167,-1.0009749073945502,0.24152752448267945,1.0676145729151325,0.0406539457269474,-0.6957917502979027,1.0058197109272142,-0.1519153389969738
Marcus Mariota,1.7901707267265772,-1.301913583251167,-1.0009749073945502,-0.5628411800009854,-0.6970376137214498,0.4482215906377897,-0.005179591193284679,1.6146175001200669,1.419622650626893
Baker Mayfield,1.7901707267265772,-1.301913583251167,0.9989115143192981,0.04613431691579791,0.5382189169241577,-0.38053128166766903,-1.0410978298502118,-0.8205736566513454,-1.1996073320795515
Matt Moore,1.7901707267265772,-1.301913583251167,-1.0009749073945502,-5.3271788911734665,-2.726387628353519,-2.6859220078854604,-0.6957917502979027,-1.124972551247772,-0.1519153389969738
